dv0	force2	site73	[AMP]30
n000	0.15178419644374985
n001	0.2142835714499998
n002	0.15178419644374985
n003	0.14285571429999985
n004	0.18749812501874982
n005	0.16071267858749985
n006	0.23214053573749974
n007	0.1964266071624998
n008	0.2142835714499998
n009	0.2232120535937498
n010	0.18749812501874982
n011	0.13392723215624985
n012	0.2232120535937498
n013	0.15178419644374985
n014	0.23214053573749974
n015	0.16071267858749985
n016	0.18749812501874982
n017	0.16071267858749985
n018	0.20535508930624977
n019	0.1964266071624998
dv0	force2	site73	[AMP]50
n000	0.25892598216874974
n001	0.27678294645624973
n002	0.25892598216874974
n003	0.27678294645624973
n004	0.2857114285999997
n005	0.2633902232406248
n006	0.23214053573749974
n007	0.2232120535937498
n008	0.24553325895312472
n009	0.2678544643124997
n010	0.29463991074374973
n011	0.24106901788124976
n012	0.24106901788124976
n013	0.2142835714499998
n014	0.29463991074374973
n015	0.20535508930624977
n016	0.27678294645624973
n017	0.2633902232406248
n018	0.24999750002499974
n019	0.24999750002499974
dv0	force2	site73	[AMP]100
n000	0.3705320089656246
n001	0.3660677678937496
n002	0.37499625003749965
n003	0.3794604911093746
n004	0.45535258933124956
n005	0.3839247321812496
n006	0.3839247321812496
n007	0.3839247321812496
n008	0.35713928574999965
n009	0.41071017861249953
n010	0.3973174553968746
n011	0.3616035268218747
n012	0.38838897325312466
n013	0.41071017861249953
n014	0.38838897325312466
n015	0.35713928574999965
n016	0.3660677678937496
n017	0.41071017861249953
n018	0.3839247321812496
n019	0.4285671428999996
dv0	force2	site73	[AMP]200
n000	0.4642810714749995
n001	0.3973174553968746
n002	0.3928532143249996
n003	0.4285671428999996
n004	0.3973174553968746
n005	0.48213803576249953
n006	0.4374956250437495
n007	0.41071017861249953
n008	0.3839247321812496
n009	0.3214253571749997
n010	0.48213803576249953
n011	0.4642810714749995
n012	0.4374956250437495
n013	0.45535258933124956
n014	0.4464241071874996
n015	0.42410290182812455
n016	0.4419598661156246
n017	0.4330313839718746
n018	0.4508883482593745
n019	0.41517441968437463
dv0	force2	site73	[AMP]300
n000	0.4642810714749995
n001	0.4374956250437495
n002	0.47320955361874956
n003	0.4017816964687496
n004	0.49106651790624944
n005	0.4866022768343745
n006	0.49106651790624944
n007	0.41963866075624956
n008	0.5446374107687494
n009	0.3839247321812496
n010	0.3660677678937496
n011	0.4330313839718746
n012	0.4419598661156246
n013	0.45535258933124956
n014	0.42410290182812455
n015	0.5044592411218745
n016	0.3303538393187497
n017	0.4776737946906245
n018	0.4330313839718746
n019	0.4017816964687496
dv0	force2	site73	[AMP]500
n000	0.41071017861249953
n001	0.4285671428999996
n002	0.3705320089656246
n003	0.47320955361874956
n004	0.3616035268218747
n005	0.40624593754062455
n006	0.40624593754062455
n007	0.35267504467812466
n008	0.3794604911093746
n009	0.41517441968437463
n010	0.4285671428999996
n011	0.4464241071874996
n012	0.42410290182812455
n013	0.4285671428999996
n014	0.38838897325312466
n015	0.4330313839718746
n016	0.3616035268218747
n017	0.38838897325312466
n018	0.3303538393187497
n019	0.37499625003749965
dv0	force2	site73	[AMP]1000
n000	0.38838897325312466
n001	0.33928232146249965
n002	0.2812471875281247
n003	0.33481808039062466
n004	0.3080326339593747
n005	0.2991041518156247
n006	0.27678294645624973
n007	0.3482108036062496
n008	0.3660677678937496
n009	0.38838897325312466
n010	0.3124968750312497
n011	0.24553325895312472
n012	0.29463991074374973
n013	0.2723187053843747
n014	0.3973174553968746
n015	0.2991041518156247
n016	0.3080326339593747
n017	0.34374656253437463
n018	0.3303538393187497
n019	0.27678294645624973
dv0	force2	site73	[AMP]2000
n000	0.23214053573749974
n001	0.23214053573749974
n002	0.20981933037812478
n003	0.23214053573749974
n004	0.1919623660906248
n005	0.27678294645624973
n006	0.2678544643124997
n007	0.2723187053843747
n008	0.23660477680937478
n009	0.22767629466562478
n010	0.2232120535937498
n011	0.2678544643124997
n012	0.16964116073124982
n013	0.24106901788124976
n014	0.1964266071624998
n015	0.21874781252187475
n016	0.20981933037812478
n017	0.2723187053843747
n018	0.16071267858749985
n019	0.2008908482343748
dv0	force2	site73	[AMP]3000
n000	0.1919623660906248
n001	0.24106901788124976
n002	0.15178419644374985
n003	0.2008908482343748
n004	0.15624843751562484
n005	0.14285571429999985
n006	0.17856964287499982
n007	0.23660477680937478
n008	0.22767629466562478
n009	0.20535508930624977
n010	0.15178419644374985
n011	0.2142835714499998
n012	0.20981933037812478
n013	0.20535508930624977
n014	0.20981933037812478
n015	0.1964266071624998
n016	0.1830338839468748
n017	0.1919623660906248
n018	0.2008908482343748
n019	0.2142835714499998
dv0	force5	site73	[AMP]30
n000	0.1071417857249999
n001	0.11607026786874987
n002	0.12499875001249987
n003	0.1071417857249999
n004	0.18749812501874982
n005	0.1830338839468748
n006	0.15178419644374985
n007	0.16071267858749985
n008	0.15178419644374985
n009	0.16071267858749985
n010	0.16071267858749985
n011	0.24999750002499974
n012	0.2008908482343748
n013	0.17856964287499982
n014	0.17856964287499982
n015	0.15178419644374985
n016	0.14285571429999985
n017	0.11607026786874987
n018	0.14285571429999985
n019	0.1071417857249999
dv0	force5	site73	[AMP]50
n000	0.2857114285999997
n001	0.2232120535937498
n002	0.29463991074374973
n003	0.2678544643124997
n004	0.2232120535937498
n005	0.2678544643124997
n006	0.25446174109687475
n007	0.25892598216874974
n008	0.24106901788124976
n009	0.24106901788124976
n010	0.1964266071624998
n011	0.2232120535937498
n012	0.13392723215624985
n013	0.18749812501874982
n014	0.3124968750312497
n015	0.24553325895312472
n016	0.16964116073124982
n017	0.2142835714499998
n018	0.14285571429999985
n019	0.25892598216874974
dv0	force5	site73	[AMP]100
n000	0.31696111610312466
n001	0.2857114285999997
n002	0.27678294645624973
n003	0.4285671428999996
n004	0.37499625003749965
n005	0.3214253571749997
n006	0.23214053573749974
n007	0.29463991074374973
n008	0.35713928574999965
n009	0.3303538393187497
n010	0.3482108036062496
n011	0.3660677678937496
n012	0.2857114285999997
n013	0.29463991074374973
n014	0.3660677678937496
n015	0.2678544643124997
n016	0.3214253571749997
n017	0.3303538393187497
n018	0.33481808039062466
n019	0.35713928574999965
dv0	force5	site73	[AMP]200
n000	0.47320955361874956
n001	0.3928532143249996
n002	0.4285671428999996
n003	0.41963866075624956
n004	0.35713928574999965
n005	0.3214253571749997
n006	0.35713928574999965
n007	0.41071017861249953
n008	0.37499625003749965
n009	0.3124968750312497
n010	0.4285671428999996
n011	0.35713928574999965
n012	0.4374956250437495
n013	0.4419598661156246
n014	0.35713928574999965
n015	0.45981683040312454
n016	0.41963866075624956
n017	0.45535258933124956
n018	0.3705320089656246
n019	0.41071017861249953
dv0	force5	site73	[AMP]300
n000	0.4642810714749995
n001	0.41517441968437463
n002	0.47320955361874956
n003	0.3928532143249996
n004	0.4464241071874996
n005	0.41517441968437463
n006	0.41071017861249953
n007	0.45535258933124956
n008	0.4374956250437495
n009	0.34374656253437463
n010	0.4866022768343745
n011	0.4285671428999996
n012	0.41963866075624956
n013	0.4776737946906245
n014	0.4419598661156246
n015	0.49999500004999947
n016	0.45535258933124956
n017	0.45535258933124956
n018	0.4642810714749995
n019	0.3660677678937496
dv0	force5	site73	[AMP]500
n000	0.5133877232656245
n001	0.3705320089656246
n002	0.5178519643374995
n003	0.3928532143249996
n004	0.34374656253437463
n005	0.3839247321812496
n006	0.3794604911093746
n007	0.4508883482593745
n008	0.41071017861249953
n009	0.3482108036062496
n010	0.41517441968437463
n011	0.40624593754062455
n012	0.41517441968437463
n013	0.5044592411218745
n014	0.41517441968437463
n015	0.40624593754062455
n016	0.4285671428999996
n017	0.4687453125468745
n018	0.3839247321812496
n019	0.3839247321812496
dv0	force5	site73	[AMP]1000
n000	0.35267504467812466
n001	0.3080326339593747
n002	0.3660677678937496
n003	0.3928532143249996
n004	0.3839247321812496
n005	0.31696111610312466
n006	0.31696111610312466
n007	0.29463991074374973
n008	0.35713928574999965
n009	0.3124968750312497
n010	0.24553325895312472
n011	0.33928232146249965
n012	0.35713928574999965
n013	0.3214253571749997
n014	0.33928232146249965
n015	0.3660677678937496
n016	0.3214253571749997
n017	0.41071017861249953
n018	0.3080326339593747
n019	0.37499625003749965
dv0	force5	site73	[AMP]2000
n000	0.25446174109687475
n001	0.23660477680937478
n002	0.2723187053843747
n003	0.1830338839468748
n004	0.3124968750312497
n005	0.2812471875281247
n006	0.22767629466562478
n007	0.3124968750312497
n008	0.29017566967187475
n009	0.29017566967187475
n010	0.2633902232406248
n011	0.2723187053843747
